start_date,issue_date,estimated_work_cost,issued_permit_cost,building_type_description,building_category_description,work_nature
1991-06-20,1991-06-21,7000.0,28.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 27'  4'-0 DE PROFONDEUR., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., PISCINE, 5' MIN.DE LA RESIDENCE ET"
1991-06-20,1991-06-21,2500.0,25.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UN PATIO DE BOIS, 13' X 24' SUR PILIERS DE BETON, PATIO A 6'-6"" MIN. DES LIMITES DE, TERRAIN., PILIERS DE BETON 6"", 4' DANS LE SOL"
1991-06-27,1991-07-10,550000.0,900.0,Institutionnel,Permis ancien système,"TRANSFORMATION ET RALLONGE D'UN, BATIMENT EXISTANT, EN ECOLE PRIMAI-, RE ET SECONDAIRE (ECOLE CHRETIENNE, EMMANUEL)., DOIT ETRE CONFORME AU C.N.B."
1991-06-28,1991-07-04,8000.0,32.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 4 JANVIER 1992, CONSTRUCTION D'UN GARAGE ISOLE DE, 6.49 X 8.22 m    4.57 m DE HAUT MAX, DOIT ETRE CONFORME A L'ARTICLE, 3.3.6 DU REGLEMENT DE ZONAGE 319."
1991-06-28,1991-07-05,25000.0,100.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RALLONGE DE, 5.02 X 10.36 m A L'ETAGE., DOIT ETRE CONFORME AU C.N.B. 1990, DEUX CHAMBRES ET UNE SALLE DE BAIN,, UN NOUVEL ESCALIER."
1994-05-16,1994-05-19,3000.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE ., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., LA PISCINE NE DOIT PAS ETRE ACCES-"
1994-05-16,1994-05-19,3000.0,25.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 19 NOV. 1994., CONSTRUCTION D'UN PATIO DE BOIS, TRAITE SUR DEUX NIVEAUX., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX."
1994-05-16,1994-05-20,4000.0,25.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 20 NOV. 1994., CONSTRUCTION D'UNE RALLONGE D'UN, ETAGE (GARAGE ATTACHE)., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE."
1994-05-17,1994-05-17,22000.0,88.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 17 NOV.1994., CONSTRUCTION D'UNE PISCINE CREUSEE, DE BETON., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319."
1994-05-17,1994-05-18,2000.0,25.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 18 NOV. 1994., CONSTRUCTION D'UN PATIO DE BOIS, TRAITE DE 6.70 X 7.31 m SUR BLOCS, DE BETON., DOIT ETRE CONFORME AU C.N.B. 1990"
1994-05-17,1994-05-18,150000.0,450.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 18 NOV. 1994., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE D'UN ETAGE AVEC GARAGE, SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC"
1994-05-17,1994-06-02,4000.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., LA PISCINE NE DOIT PAS ETRE ACCES-"
1994-05-18,1994-05-18,12000.0,48.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 18 NOV. 1994., CONSTRUCTION D'UNE PISCINE CREUSEE, FOND DE BETON, MUR D'ACIER AVEC, TOILE DE VINYLE., DOIT ETRE CONFORME A L'ARTICLE"
1993-07-16,1993-08-01,70000.0,260.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 1 FEVRIER 94., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE JUMELEE DE DEUX ETAGES AVEC, GARAGE SIMPLE INTEGRE., CORRECTION SURPLAN APPROUVE AVEC"
1993-07-16,1993-08-01,70000.0,260.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 1 FEVRIER 94., CONSTRUCTION D'UNE REISDENCE UNIFA-, MILIALE JUMELEE DE DEUX ETAGES AVEC, GARAGE SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC"
1993-07-16,1993-08-01,70000.0,260.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 1 FEVRIER 94., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE JUMELEE DE DEUX ETAGES AVEC, GARAGE SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC"
1993-07-16,1993-08-01,70000.0,260.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 1 FEVRIER 94., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE JUMELEE DE DEUX ETAGES AVEC, GARAGE SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC"
1993-07-16,1993-08-01,70000.0,260.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 1 FEVRIER 94., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE JUMELEE DE DEUX ETAGES AVEC, GARAGE SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC"
1993-07-16,1993-08-01,80000.0,290.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 1 FEVRIER 94., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE JUMELEE DE DEUX ATAGES AVEC, GARAGE SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC"
1997-08-27,1997-09-05,40000.0,160.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RALLONGE UN ETA-, GE SUR MURET DE BETON., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE., DOIT ETRE CONFORME AU C.N.B. 1990"
1996-09-24,1996-09-24,5400.0,25.0,Résidentiel,Permis ancien système,"RENOVATIONS EXTERIEURES D'UNE RESI-, DENCE EXISTANTES., REMPLACEMENT DE DEUX FENETRES ET, D'UNE PORTE.REMPLACEMENT DU PARE-, MENT EXTERIEURE DU MUR ARRIERE POUR"
1996-09-25,1996-09-25,14000.0,56.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UN GARAGE DETACHE., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX ,DONT, L'ARTICLE 3.3.6 DU REGL. 319."
1996-09-26,1996-10-01,1500.0,25.0,Résidentiel,Permis ancien système,"FERMEE ENTREE DE CAVE OUVERTE, EXISTANTE., 5' - 3"" X 6' - 5"" SUR FONDATION, EXISTANTE., DOIT ETRE CONFORME AU C.N.B. 1990"
1996-09-26,1996-10-01,4000.0,25.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UN PATIO DE BETON, SUR FONDATION MURET., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX., PATIO DE 20' X 32' - 12' X 8'"
1996-09-30,1996-10-01,1000.0,25.0,Résidentiel,Permis ancien système,"RENOVATION EXTERIEUR: ALONGER LA, CHEMINEE EXISTANTE D'ENVIRON TROIS, PIEDS, POUR LA RENDRE CONFORME AU, C.N.B. 1990, PERMIS PERIME *******************"
1996-09-30,1996-10-01,15500.0,62.0,Résidentiel,Permis ancien système,"RENOVATION EXTERIEUR D'UNE RESIDEN-, CE EXISTANTE., CHANGER TOUTES LES PORTES ET FENE-, TRES INCLUANT LA PORTE DE GARAGE DE, LA RESIDENCE EXISTANTE."
1991-03-21,1991-03-25,3000.0,25.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 25 SEPTEMBRE, 1991., CORRECTION SUR PLAN D'IMPLANTATION, IMPLANTATION 10 % MAXIMUM 3.3.6.1.5, CONSTRUCTION D'UN GARAGE DETACHE."
1991-03-21,1991-03-22,1000.0,25.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 22 JUIN 1991, DEMOLITION D'UN GARAGE., DOIT ETRE DEMOLI A LA CONSTRUCTION, DU NOUVEAU GARAGE ,PERMIS 5520."
1991-03-26,1991-03-28,60000.0,230.0,Résidentiel,Permis ancien système,"MUR AVEUGLE DU COTE GAUCHE., REDUCTION DE MARGE ARTICLE 3.5.1.15, POUR LES MARGES LATERALE., PAS DE CHEMINEE., CONSTRUCTION D'UNE RESIDENCE D'UN"
1991-03-26,1991-03-28,65000.0,245.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 28 SEPTEMBRE, 1991., CORRECTION SUR PLAN APPROUVE., CONSTRUCTION D'UNE RESIDENCE D'UN, ETAGE ."
1991-03-28,1991-04-03,72000.0,266.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 91-10-03, CORRECTION SUR LE PLAN APPROUVE., NOUVELLE SUBDIVISION, ASSEMBLEE DU, 1 AVRIL 1991., CONSTRUCTION D'UNE RESIDENCE D'UN"
1991-03-28,1991-04-04,115000.0,380.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 4 OCTOBRE 1991, CORRECTION SUR LE PLAN APPROUVE., PLANCHER DU GARAGE, 125 mm PLUS, HAUT QUE LE NIVEAU DE LA RUE., RAPPORT PLANCHER TERRAIN, 48 %"
1991-04-02,1991-04-05,120000.0,390.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 5 OCTOBRE 1991, PLANCHER DU GARAGE 125mm PLUS HAUT, QUE LE NIVEAU DE LA RUE., CORRECTION SUR PLAN APPROUVE., CONSTRUCTION D'UNE RESIDENCE DE"
1991-04-02,1991-04-05,90000.0,320.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 5 OCTOBRE 1991, CORRECTION SUR PLAN APPROUVE., PLANCHER DU GARAGE 125mm PLUS HAUT, QUE LE NIVEAU DE LA RUE., CONSTRUCTION D'UNE RESIDENCE DE"
1991-04-03,1991-04-04,150000.0,450.0,Résidentiel,Permis ancien système,"CORRECTION SUR LE PLAN APPROUVE., PLANCHER DU GARAGE 125 mm PLUS HAUT, QUE LE NIVEAU DE LA RUE., EXPIRATION DU PERMIS 4 OCTOBRE 1991, CONSTRUCTION D'UNE RESIDENCE D'UN"
1991-04-04,1991-04-10,95000.0,335.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 10 OCTOBRE, 1991., CORRECTION SUR LE PLAN APPROUVE., CONSTRUCTION D'UNE RESIDENCE DE, DEUX ETAGES AVEC GARAGE SIMPLE"
1991-04-04,1991-04-11,90000.0,320.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 11 OCTOBRE, 1991., CONSTRUCTION D'UNE RESIDENCE D'UN, ETAGE ET DEMI AVEC GARAGE SIMPLE, INTEGRE."
1991-04-06,1991-05-29,21750.0,87.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 29 NOVEMBRE 91, CONSTRUCTION D'UNE PISCINE CREUSEE, DE 18' X 22' X 41'  4' A 8' PROFOND, FOND DE BETON, MUR D'ACIER AVEC, TOILE DE VINYLE."
1996-10-03,1996-10-07,1300.0,25.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UN PATIO DE BOIS, POUR MAISON MOBILE., LE PATIO DOIT EN TOUT TEMPS DEMEU-, RE AMOVIBLE., EXPIRATION DU PERMIS LE 7 AVRIL 97"
1996-10-08,1996-10-11,15000.0,60.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE PISCINE CREUSEE, DE 32'X 15'.CONSTRUCTION DE BETON., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., CLOTURE DE MAILLE CIMENTEE 5' DE"
1996-10-09,1996-10-11,4000.0,25.0,Résidentiel,Permis ancien système,"RENOVATION D'UN ABRI D'AUTO ATTACHE, A LA RESIDENCE., FERMETURE DES MURS DE L'ABRI SUR, 60% DE SON PERIMETRE., DOIT ETRE CONFORME AU C.N.B. 1990"
1996-10-15,1996-10-17,134000.0,41.8,Institutionnel,Permis ancien système,"RENOVATION EXTERIEUR D'UN CENTRE, D'ACCEUIL., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX., REPARE DRAIN DE TOIT ET TOITURE"
1996-10-17,1996-10-17,2000.0,25.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UN ABRI D'AUTO DE, 3.65 X 8.53 M SUR PILIERS DE BETON, 1.37 M MINIMUM DANS LE SOL., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX."
1996-10-18,1996-10-24,90000.0,320.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES SEMI-DETACHE, AVEC GARAGE SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE. DOIT ETRE CONFORME AU C.N.B"
1996-10-18,1996-10-24,90000.0,320.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES SEMI-DETACHE, AVEC GARAGE SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE. DOIT ETRE CONFORME AU C.N.B"
1996-10-20,1996-11-04,2000.0,80.0,Commercial,Permis ancien système,"DEMOLITION DE DEUX BATIMENTS DE, FERME EN BOIS., UN DE 19'-8"" X 30'-2"" ET UN DE, 30'-2"" X 59'-6"" + 60'-3"" X 20'-2""., EXPIRATION DU PERMIS LE 4 AVRIL 97."
1996-10-21,1996-10-24,8000.0,32.0,Résidentiel,Permis ancien système,"RENOVATION EXTERIEUR D'UNE RESIDEN-, CE EXISTANTE., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX., CHANGER TOUTES LES FENETRES DE LA"
1996-10-22,1996-10-24,200.0,25.0,Résidentiel,Permis ancien système,"RENOVATION EXTERIEUR D'UNE RESIDEN-, CE EXISTANTE., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENT DE ZONAGE 319., INSTALLE UNE NOUVELLE PORTE EXTE-"
1996-10-22,1996-10-28,135000.0,420.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE. DOIT ETRE CONFORME AU C.N.B"
1996-10-24,1996-10-24,5000.0,25.0,Résidentiel,Permis ancien système,"RENOVATION EXTERIEUR D'UNE RESIDEN-, CE EXISTANTE., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX., CHANGER DEUX PORTES EXTERIEUR."
1996-11-06,1996-11-07,180000.0,510.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, TRIPLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE. DOIT ETRE CONFORME AU C.N.B"
1996-11-07,1996-11-08,75000.0,275.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE D'UN ETAGE JUMELEE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE. DOIT ETRE CONFORME AU C.N.B, 1990 ET AUX REGLEMENTS MUNICIPAUX."
1996-11-07,1996-11-08,75000.0,275.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE D'UN ETAGE JUMELEE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE. DOIT ETRE CONFORME AU C.N.B, 1990 ET AUX REGLEMENTS MUNICIPAUX."
1991-04-08,1991-04-11,95000.0,335.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 11 OCTOBRE, 1991., CORRECTION SUR PLAN APPROUVE., DESSUS DU PLANCHER DU GARAGE 125 mm, PLUS HAUT QUE LE NIVEAU DE LA RUE."
1991-04-08,1991-04-11,90000.0,320.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 11 OCTOBRE, 1991., CORRECTION SUR PLAN APPROUVE., DESSUS DU PLANCHER DU GARAGE 125 mm, PLUS HAUT QUE LE NIVEAU DE LA RUE."
1991-04-08,1991-04-12,90000.0,320.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 12 OCTOBRE, 1991., CORRECTION SUR PLAN APPROUVE., DESSUS DU PLANCHER DU GARAGE 125 mm, PLUS HAUT QUE LE NIVEAU DE LA RUE."
1991-04-08,1991-04-12,125000.0,400.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 12 OCTOBRE, 1991., CORRECTION SUR PLAN APPROUVE., DESSUS DU PLANCHER DU GARAGE 125 mm, PLUS HAUT QUE LE NIVEAU DE LA RUE."
1991-04-08,1991-04-17,120000.0,390.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 17 OCTOBRE, 1991., CORRECTION SUR PLAN APPROUVE., CONSTRUCTION D'UNE RESIDENCE DE, DEUX ETAGES AVEC GARAGE INTEGRE."
1997-01-23,1997-01-27,1000.0,25.0,Résidentiel,Permis ancien système,"RENOVATIONS INTERIEURES D'UN LOGE-, MENT., CONVERTIR UNE CHAMBRE EN SALLE-DE-, BAIN., DOIT ETRE CONFORME AU C.N.B. 1990"
1992-07-02,1992-07-03,14750.0,59.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 3 JANVIER 93., CONSTRUCTION D'UNE PISCINE CREUSEE,, FOND DE BETON, MUR D'ACIER AVEC, TOILE DE VINYLE., DOIT ETRE CONFORME A L'ATICLE"
1992-07-02,1992-07-03,95000.0,335.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 3 JANVIER 93., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE."
1992-07-02,1992-07-03,140000.0,430.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 3 JANVIER 93., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CORRECTION SUR PLAN APPROUVE."
1996-11-11,1996-11-12,66666.0,250.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES JUMELEE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE. DOIT ETRE CONFORME AU C.N.B, 1990 ET AUX REGLEMENTS MUNICIPAUX."
1996-11-11,1996-11-12,66666.0,250.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES JUMELEE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE. DOIT ETRE CONFORME AU C.N.B, 1990 ET AUX REGLEMENTS MUNICIPAUX."
1996-11-11,1996-11-12,9000.0,36.0,Commercial,Permis ancien système,"MODIFICATION INTERIEUR D'UN LOCAL, COMMERCIAL A L'INTERIEUR D'UN, CENTRE COMMECCIAL., INSTALLE DES DIVISIONS, AMENAGE UN SALON DE BRONZAGE."
1996-11-20,1996-11-20,5300.0,25.0,Résidentiel,Permis ancien système,"RENOVATION EXTERIEUR D'UNE RESIDEN-, CE EXISTANTE., CHNAGER TROIS FENETRES ET UNE PORTE, D'ENTREE. DE MEME DIMENSIONS., DOIT ETRE CONFORME AU C.N.B. 1990"
1996-11-20,1997-02-21,150000.0,450.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
1996-11-25,1996-11-27,120000.0,390.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE. DOIT ETRE CONFORME AU C.N.B"
1996-11-27,1996-12-03,2000.0,40.0,Résidentiel,Permis ancien système,"DEMOLITION D'UN CHALET DE 9.18 M X, 11.74 M, POUR CONSTRUCTION D'UNE NOUVELLE, RESIDENCE., CHALET DE BOIS."
1996-11-29,1996-12-04,35000.0,140.0,Résidentiel,Permis ancien système,"RENOVATION D'UN CHALET SUITE A UN, INCENDIE., REFAIRE LE PAREMENT EXTERIEUR, REFAIRE LA TOITURE, REFAIRE L'ELECTRICITE ET LA PLOMBE-"
1996-12-11,1996-12-12,2400.0,25.0,Résidentiel,Permis ancien système,"CONVERTIR UN FOYER EXISTANT, EN, FOYER A COMBUSTION LENTE., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX."
1996-12-12,1996-12-13,5000.0,25.0,Résidentiel,Permis ancien système,"RENOVATION EXTERIEUR D'UNE RESIDEN-, CE EXISTANTE., RECOUVRIR LE PAREMENT DE BOIS EXIS-, TANT D'ALUMINIUM., DOIT ETRE CONFORME AU C.N.B. 1990"
1996-12-19,1996-12-20,90000.0,320.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE ATTACHE, CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE. DOIT ETRE CONFORME AU C.N.B"
1996-12-19,1996-12-20,100000.0,350.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE. DOIT ETRE CONFORME AU C.N.B"
1996-12-23,1997-01-06,4000.0,25.0,Résidentiel,Permis ancien système,"FINIR SOUS-SOL DE LA RESIDENCE., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX., EXPIRATION DU PERMIS LE 6 JUIL. 97."
1997-01-07,1997-01-13,10000.0,40.0,Résidentiel,Permis ancien système,"RENOVATIONS EXTERIEURES SUR RESI-, DENCE EXISTANTE., INSTALLATION DE CORNICHES AU DESSUS, DE CERTAINES FENETRES DU R-D-C., CHANGER FENETRE STANDARD MUR AVANT"
1997-01-17,1997-01-20,6250.0,25.0,Résidentiel,Permis ancien système,"RENOVATIONS EXTERIEURES SUR RESI-, DENCE EXISTANTE., CHANGER 6 FENETRES ET LA PORTE, PATIO [MEMES DIMENSIONS ET MEMES, OUVERTURES]."
1997-05-23,1997-05-26,13500.0,54.0,Résidentiel,Permis ancien système,"RENOVATION INTERIEUR D'UNE RESIDEN-, DE EXISTANTE., PLATE-FORME ELEVATRICE, ADAPTE LA, SALLE DE BAIN POUR PERSONNE HANDI-, CAPE."
1997-05-26,1997-05-27,2000.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 24'., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., FILTREUR ET PONT-SOLEIL A 6'-6"
1997-05-26,1997-05-28,2600.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 21'-0, DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., LA PISCINE NE DOIT PAS ETRE ACCES-"
1997-05-27,1997-05-28,100000.0,350.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B."
1997-05-27,1997-05-28,75000.0,275.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE D'UN ETAGE JUMELEE., CORRECTION SUR PLAN APPROUVE AVEC, ANNEXE.DOIT ETRE CONFORME AU C.N.B., 1990 ET AUX REGLEMENTS MUNICIPAUX."
1992-07-06,1992-07-06,100000.0,350.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 6 JANVIER 1993, CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE."
1992-07-06,1992-07-07,95000.0,335.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 7 JANVIER 1993, CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE D'UN ETAGE ET DEMI AVEC, GARAGE DOUBLE INTEGRE., CORRECTION SUR PLAN APPROUVE."
1992-07-06,1992-07-09,500.0,25.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 9 JANVIER 93., CONSTRUCTION D'UN PONT SOLEIL DE, 10' X 3' SUR PILIERS EXCAVEE., DOIT ETRE CONFORME AU C.N.B. 1990., RAMPE DE 36"" DE HAUTEUR OBLIGATOIRE"
1992-07-07,1992-07-10,13250.0,53.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 10 JANVIER 93., RENOVATION INTERIEUR D'UNE RESI-, DENCE UNIFAMILIALE., DOIT ETRE CONFORME AUC.N.B. 1990., RENOVATION: REFAIRE LA SALLE DE"
1992-07-07,1992-07-10,5000.0,25.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 10 JANVIER 93., CONSTRUCTION D'UN GARAGE ATTACHE, A LA RESIDENCE EXISTANTE., CORRECTION SUR PLAN APPROUVE., DOIT ETRE CONFORME AU C.N.B. 1990."
1992-07-13,1992-07-13,14000.0,56.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 13 JANVIER 93., CONSTRUCTION D'UNE PISCINE CREUSEE, EN BETON., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319."
1992-07-13,1992-07-15,7000.0,25.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 15 JANVIER 93., CONSTRUCTION D'UN PATIO DE BOIS, TRAITE., DOIT ETRE CONFORME AU C.N.B. 1990., RAMPE DE 90 CM DE HAUTEUR."
1992-07-15,1992-07-15,16000.0,64.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 15 JANVIER 93., CONSTRUCTION D'UNE PISCINE CREUSEE, AVEC FOND DE BETON,MUR DE TOILE., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319."
1992-07-16,1992-07-21,2500.0,25.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 21 JANVIER 93., CONSTRUCTION D'UN PATIO DE BETON, ARME., DOIT ETRE CONFORME AU C.N.B. 1990., RAMPE DE 36 "" DE HAUTEUR."
1992-07-16,1992-07-17,90000.0,320.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 17 JANVIER 93., CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, SIMPLE INTEGRE., CORRECTION SUR PLAN APPROUVE."
1992-07-17,1992-07-21,1500.0,25.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UN PONT-SOLEIL DE, 20' X 4'., DOIT ETRE CONFORME AU C.N.B. 1990, RAMPE DE 36"" DE HAUTEUR., DOIT ETRE CONFORME A L'ARTICLE"
